key,1,2
1981,運河深入2,累計入侵運河寶物庫深層5次。
1982,運河深入3,累計入侵運河寶物庫深層10次。
1983,運河深入4,累計入侵運河寶物庫深層20次。
1984,稱霸運河深層1,初次稱霸運河寶物庫深層。
1985,稱霸運河深層2,累計稱霸運河寶物庫深層5次。
1986,稱霸運河深層3,累計稱霸運河寶物庫深層10次。
1987,稱霸運河深層4,累計稱霸運河寶物庫深層20次。
1988,踏遍斯卡拉遺跡,成功探索斯卡拉遺跡（沉沒神殿）的所有地區。
1989,神勇的征龍者,在神龍夢幻殲滅戰中戰勝神龍。
1990,英雄歸來,完成任務「英雄歸來」。
1991,踏遍拉巴納斯塔,成功探索失落之都拉巴納斯塔的所有地區。
1992,稱霸拉巴納斯塔,成功挑戰失落之都拉巴納斯塔。
1993,征服絕境·巴哈姆特,在巴哈姆特絕境戰中戰勝至尊巴哈姆特。
1994,狼來了!,完成任務「守護天節與一群狼」。
1995,邂逅的森林,完成任務「小偷與熊的星芒節」。
1996,亥貓戰爭,完成任務「豬豬危機降神節」。
1997,碧玉尋寶眾1,與甲人族的「碧玉尋寶眾」之間的關係程度到達3級「友好」。
1998,碧玉尋寶眾2,與甲人族的「碧玉尋寶眾」之間的關係程度到達4級「信賴」。
1999,碧玉尋寶眾3,與甲人族的「碧玉尋寶眾」之間的關係程度到達6級「名譽」。
2000,尋寶眾親屬,與甲人族的「碧玉尋寶眾」之間的關係程度到達7級「誓約」。
2001,時尚先鋒1,在時尚品鑒中獲得80分以上的評價。
2002,時尚先鋒2,在時尚品鑒中獲得90分以上的評價。
2003,時尚先鋒3,在時尚品鑒中獲得100分滿分評價。
2004,,
2005,,
2006,旋律的沉醉者6,在管弦樂琴樂譜集中加入累計200首樂曲。
2007,礪爪群狼1,在群狼盛宴中以戰隊參戰並取得初次勝利。
2008,礪爪群狼2,在群狼盛宴中以戰隊參戰並累計勝利10次。
2009,礪爪群狼3,在群狼盛宴中以戰隊參戰並累計勝利50次。
2010,礪爪群狼4,在群狼盛宴中以戰隊參戰並累計勝利100次。
2011,礪爪群狼5,在群狼盛宴中以戰隊參戰並累計勝利200次。
2012,銳爪群狼,在群狼盛宴中以戰隊參戰並累計勝利500次。
2013,曙光微明,完成任務「曙光微明」。
2014,阿露帕國境警備隊1,與阿難陀族的「阿露帕國境警備隊」之間的關係程度到達3級「友好」。
2015,阿露帕國境警備隊2,與阿難陀族的「阿露帕國境警備隊」之間的關係程度到達4級「信賴」。
2016,阿露帕國境警備隊3,與阿難陀族的「阿露帕國境警備隊」之間的關係程度到達6級「名譽」。
2017,阿露帕的引導者,與阿難陀族的「阿露帕國境警備隊」之間的關係程度到達7級「誓約」。
2018,見習愛情傳道士的幫手,完成任務「戀人節與見習愛情傳道士」。
2019,顏表立！,完成任務「女兒節的大聲援」。
2020,彩蛋追蹤者,完成任務「彩蛋狩獵的大事件」。
2021,踏遍獄之蓋,成功探索獄之蓋（紅玉火山）的所有地區。
2022,再次踏遍無限迴廊,成功探索無限迴廊（瘋狂戰艦）的所有地區。
2023,白帝的鎮魂者,在白虎詩魂戰中戰勝白虎。
2024,稱霸西格瑪幻境1,成功挑戰歐米茄時空狹縫西格瑪幻境。
2025,稱霸西格瑪幻境2,累計成功挑戰歐米茄時空狹縫西格瑪幻境5次。
2026,稱霸西格瑪幻境3,累計成功挑戰歐米茄時空狹縫西格瑪幻境10次。
2027,完全稱霸西格瑪幻境1,成功挑戰歐米茄零式時空狹縫西格瑪幻境。
2028,完全稱霸西格瑪幻境2,累計成功挑戰歐米茄零式時空狹縫西格瑪幻境5次。
2029,完全稱霸西格瑪幻境3,累計成功挑戰歐米茄零式時空狹縫西格瑪幻境10次。
2030,俠義之騎士·常風,獲得嘉拉汀·常風和艾瓦拉克血十字盾·常風。
2031,伐煞之戰士·常風,獲得伐煞斧·常風。
2032,裂斬之暗黑騎士·常風,獲得裂斬劍卡拉德博爾格·常風。
2033,真血之龍騎士·常風,獲得龍鬚·常風。
2034,善見之武僧·常風,獲得善見神輪·常風。
2035,息風之忍者·常風,獲得息風·常風。
2036,明珍之武士·常風,獲得菊一文字·常風。
2037,必中之吟遊詩人·常風,獲得必中琴弓·常風。
2038,異鄉之機工士·常風,獲得外來者·常風。
2039,破壞之黑魔法師·常風,獲得破壞之杖·常風。
2040,魔神之召喚師·常風,獲得雷蒙蓋頓·常風。
2041,死印之赤魔法師·常風,獲得死印劍·常風。
2042,驅除之白魔法師·常風,獲得驅除之杖·常風。
2043,神工之學者·常風,獲得工具論·常風。
2044,昴宿之占星術士·常風,獲得昴星團天儀·常風。
2045,常風地帶調查報告書,完成禁地優雷卡常風之地的所有劇情目標。
2046,踏遍常風之地,成功探索禁地優雷卡常風之地的所有地區。
2047,天之御柱的探索者1,成功突破天之御柱第10層。
2048,天之御柱的探索者2,成功突破天之御柱第20層。
2049,天之御柱的探索者3,成功突破天之御柱第30層。
2050,天之御柱的探索者4,成功突破天之御柱第50層。
2051,天之御柱的探索者5,成功突破天之御柱第100層。
2052,天光閃耀,獲得任意一把「天之武器」。
2053,真正英雄的證明,持有或裝備「天之耳飾」「天之首飾」「天之手飾」「天之指飾」時，與年邁的海盜對話。
2054,孤高的挑戰者1,單人從第1層進入天之御柱，並到達第51層。
2055,孤高的挑戰者2,單人從第1層進入天之御柱，並通過第100層。
2056,埋藏的寶藏5,發現埋藏的寶藏10000個。
2057,踏遍岩燕廟,成功探索岩燕廟（風水靈廟）的所有地區。
2058,踏遍黎鐸拉納,成功探索封閉聖塔黎鐸拉納大燈塔的所有地區。
2059,踏遍恆冰之地,成功探索禁地優雷卡恆冰之地的所有地區。
2060,夜月的弒神者,在月讀幽夜殲滅戰中戰勝月讀。
2061,常在戰場1,在每日輪換的紛爭前線中取得初次勝利。
2062,常在戰場2,在每日輪換的紛爭前線中取得10次勝利。
2063,常在戰場3,在每日輪換的紛爭前線中取得30次勝利。
2064,常在戰場4,在每日輪換的紛爭前線中取得50次勝利。
2065,常在戰場5,在每日輪換的紛爭前線中取得100次勝利。
2066,常在戰場6,在每日輪換的紛爭前線中取得300次勝利。
2067,紅的信任1,紅的信賴等級達到1級。
2068,紅的信任2,紅的信賴等級達到2級。
2069,紅的信任3,紅的信賴等級達到3級。
2070,紅的信任4,紅的信賴等級達到4級。
2071,紅的信任5,紅的信賴等級達到5級。
2072,紅的老主顧1,在紅處累計交納收藏品36次。
2073,紅的老主顧2,在紅處累計交納收藏品48次。
2074,紅的老主顧3,在紅處累計交納收藏品60次。
2075,紅的老主顧4,在紅處累計交納收藏品90次。
2076,紅的老主顧5,在紅處累計交納收藏品120次。
2077,紅的老主顧6,在紅處累計交納收藏品150次。
2078,九宮卡手8,獲得220種九宮幻卡。
2079,願者上鉤14,在重生、蒼穹、紅蓮區域釣上170種釣場之王。
2080,與多瑪的情誼1,多瑪飛地的重建工作進入第1階段。
2081,與多瑪的情誼2,多瑪飛地的重建工作進入第2階段。
2082,元素之騎士,獲得元素長劍和元素之盾。
2083,元素之戰士,獲得元素戰斧。
2084,元素之暗黑騎士,獲得元素斷頭劍。
2085,元素之龍騎士,獲得元素龍槍。
2086,元素之武僧,獲得元素指虎。
2087,元素之忍者,獲得元素匕首。
2088,元素之武士,獲得元素武士刀。
2089,元素之吟遊詩人,獲得元素豎琴弓。
2090,元素之機工士,獲得元素手砲。
2091,元素之黑魔法師,獲得元素法杖。
2092,元素之召喚師,獲得元素魔導書。
2093,元素之赤魔法師,獲得元素刺劍。
2094,元素之白魔法師,獲得元素牧杖。
2095,元素之學者,獲得元素魔導典。
2096,元素之占星術士,獲得元素天儀。
2097,恆冰地帶調查報告書,完成禁地優雷卡恆冰之地的所有劇情目標。
2098,月下芳華,完成主線任務「月下芳華」。
2099,大鯰大祭執行委員會1,與鯰魚精族的「大鯰大祭執行委員會」之間的關係程度到達3級「友好」。
2100,大鯰大祭執行委員會2,與鯰魚精族的「大鯰大祭執行委員會」之間的關係程度到達4級「信賴」。
2101,大鯰大祭執行委員會3,與鯰魚精族的「大鯰大祭執行委員會」之間的關係程度到達6級「名譽」。
2102,完美的文明開化,與鯰魚精族的「大鯰大祭執行委員會」之間的關係程度到達7級「誓約」。
2103,莫古約會,完成季節任務「金碟遊樂場的莫古約會」。
2104,全明星,完成季節任務「紅蓮節與開始的第一步」。
2105,不忘歷史的五週年,完成季節任務「新生慶典與冒險者們的戰鬥」。
2106,稱霸黎鐸拉納,成功挑戰封閉聖塔黎鐸拉納大燈塔。
2107,征服絕境·究極神兵,在究極神兵絕境戰中成功討伐究極神兵。
2108,王在頂點沉睡,完成任務「王在頂點沉睡」。
2109,狩獵上位火龍,在火龍上位狩獵戰中狩獵火龍。
2110,2018年度群狼盛宴區域錦標賽冠軍,在2018年度群狼盛宴區域錦標賽中取得賽區冠軍。
2111,2018年度群狼盛宴區域錦標賽冠軍,在2018年度群狼盛宴區域錦標賽中取得賽區冠軍。
2112,2018年度群狼盛宴區域錦標賽冠軍,在2018年度群狼盛宴區域錦標賽中取得賽區冠軍。
2113,2018年度群狼盛宴區域錦標賽決勝者,在2018年度群狼盛宴區域錦標賽中進入總決賽。
2114,2018年度群狼盛宴區域錦標賽突破者,在2018年度群狼盛宴區域錦標賽中進入總決賽預選前10名。
2115,踏遍終末焦土,成功探索終末焦土（死亡大地）的所有地區。
2116,再次踏遍聖茉夏娜植物園,成功探索聖茉夏娜植物園（汙染庭園）的所有地區。
2117,朱華的鎮魂者,在朱雀詩魂戰中戰勝朱雀。
2118,稱霸阿爾法幻境1,成功挑戰歐米茄時空狹縫阿爾法幻境。
2119,稱霸阿爾法幻境2,累計成功挑戰歐米茄時空狹縫阿爾法幻境5次。
2120,稱霸阿爾法幻境3,累計成功挑戰歐米茄時空狹縫阿爾法幻境10次。
2121,完全稱霸阿爾法幻境1,成功挑戰歐米茄零式時空狹縫阿爾法幻境。
2122,完全稱霸阿爾法幻境2,累計成功挑戰歐米茄零式時空狹縫阿爾法幻境5次。
2123,完全稱霸阿爾法幻境3,累計成功挑戰歐米茄零式時空狹縫阿爾法幻境10次。
2124,狂亂前奏,完成任務「狂亂前奏」。
2125,願者上鉤15,在重生、蒼穹、紅蓮區域釣上185種釣場之王。
2126,黃金仙人刺1,在機遇任務「虛景跳跳樂大挑戰」中獲得金仙人刺。
2127,黃金仙人刺2,在機遇任務「虛景跳跳樂大挑戰」中累計獲得10次金仙人刺。
2128,黃金仙人刺3,在機遇任務「虛景跳跳樂大挑戰」中累計獲得20次金仙人刺。
2129,與多瑪的情誼3,多瑪飛地的重建工作進入第3階段。
2130,與多瑪的情誼4,多瑪飛地的重建工作進入第4階段。
2131,與多瑪的情誼5,多瑪飛地的重建工作進入第5階段。
2132,踏入神殿1,初次入侵運河寶物庫神殿。
2133,踏入神殿2,累計入侵運河寶物庫神殿5次。
2134,踏入神殿3,累計入侵運河寶物庫神殿10次。
2135,踏入神殿4,累計入侵運河寶物庫神殿20次。
2136,稱霸運河神殿1,初次稱霸運河寶物庫神殿。
2137,稱霸運河神殿2,累計稱霸運河寶物庫神殿5次。
2138,稱霸運河神殿3,累計稱霸運河寶物庫神殿10次。
2139,稱霸運河神殿4,累計稱霸運河寶物庫神殿20次。
2140,幽靈之友,完成任務「守護天節與奇異的暗號」。
2141,森都謝幕之音,完成任務「獻給所有人的星芒節」。
2142,年糕也瘋狂,完成任務「福鼠切糕降神節」。
2143,湧火之騎士,獲得湧火長劍和湧火之盾。
2144,湧火之戰士,獲得湧火戰斧。
2145,湧火之暗黑騎士,獲得湧火斷頭劍。
2146,湧火之龍騎士,獲得湧火龍槍。
2147,湧火之武僧,獲得湧火指虎。
2148,湧火之忍者,獲得湧火匕首。
2149,湧火之武士,獲得湧火武士刀。
2150,湧火之吟遊詩人,獲得湧火豎琴弓。
2151,湧火之機工士,獲得湧火手砲。
2152,湧火之黑魔法師,獲得湧火法杖。
2153,湧火之召喚師,獲得湧火魔導書。
2154,湧火之赤魔法師,獲得湧火刺劍。
2155,湧火之白魔法師,獲得湧火牧杖。
2156,湧火之學者,獲得湧火魔導典。
2157,湧火之占星術士,獲得湧火天儀。
2158,踏遍湧火之地,成功探索禁地優雷卡湧火之地的所有地區。
2159,湧火地帶調查報告書,完成禁地優雷卡湧火之地的所有劇情目標。
2160,開戰之時,完成任務「開戰之時」。
2161,九尾狐狸,獲得九尾神威魔笛。
2162,踏遍基姆利特暗區,成功探索基姆利特暗區（國境防線）的所有地區。
2163,踏遍甌博訥修道院,成功探索樂慾之所甌博訥修道院的所有地區。
2164,稱霸甌博訥修道院,成功挑戰樂慾之所甌博訥修道院。
2165,青君的鎮魂者,在青龍詩魂戰中戰勝青龍。
2166,專研木工筆記6,累計完成並標記410種製作筆記中的木工配方。
2167,專研鍛冶筆記6,累計完成並標記480種製作筆記中的鍛冶配方。
2168,專研甲胄筆記6,累計完成並標記340種製作筆記中的鑄甲配方。
2169,專研雕金筆記6,累計完成並標記730種製作筆記中的雕金配方。
2170,專研皮革筆記6,累計完成並標記460種製作筆記中的皮革配方。
2171,專研裁縫筆記6,累計完成並標記550種製作筆記中的裁縫配方。
2172,專研煉金筆記6,累計完成並標記370種製作筆記中的煉金配方。
2173,專研烹調筆記6,累計完成並標記230種製作筆記中的烹調配方。
2174,專研採掘筆記6,累計採掘成功並標記180種採集筆記中記載的採礦工專屬素材。
2175,專研採伐筆記6,累計採伐成功並標記280種採集筆記中記載的園藝工專屬素材。
2176,專研釣魚筆記6,累計釣上並標記780種釣魚筆記中記載的物種。
2177,王牌駕駛員1,完美完成1次機遇任務「空軍裝甲駕駛員」。
2178,王牌駕駛員2,完美完成10次機遇任務「空軍裝甲駕駛員」。
2179,王牌駕駛員3,完美完成20次機遇任務「空軍裝甲駕駛員」。
2180,運籌帷幄1,在「多瑪方城戰」中積分超過1600點。
2181,運籌帷幄2,在「多瑪方城戰」中積分超過1800點。
2182,運籌帷幄3,在「多瑪方城戰」中積分超過2000點。
2183,亞德基拉的信任1,亞德基拉的信賴等級達到1級。
2184,亞德基拉的信任2,亞德基拉的信賴等級達到2級。
2185,亞德基拉的信任3,亞德基拉的信賴等級達到3級。
2186,亞德基拉的信任4,亞德基拉的信賴等級達到4級。
2187,亞德基拉的信任5,亞德基拉的信賴等級達到5級。
2188,亞德基拉的老主顧1,在亞德基拉處累計交納收藏品36次。
2189,亞德基拉的老主顧2,在亞德基拉處累計交納收藏品48次。
2190,亞德基拉的老主顧3,在亞德基拉處累計交納收藏品60次。
2191,亞德基拉的老主顧4,在亞德基拉處累計交納收藏品90次。
2192,亞德基拉的老主顧5,在亞德基拉處累計交納收藏品120次。
2193,亞德基拉的老主顧6,在亞德基拉處累計交納收藏品150次。
2194,魔書中的領悟1,將青魔法師升到10級。
2195,魔書中的領悟2,將青魔法師升到20級。
2196,魔書中的領悟3,將青魔法師升到30級。
2197,魔書中的領悟4,將青魔法師升到40級。
2198,魔書中的領悟5,將青魔法師升到50級。
2199,學海無涯1,學習5種青魔法。
2200,學海無涯3,學習20種青魔法。
2201,學海無涯4,學習30種青魔法。
2202,學海無涯5,學習40種青魔法。
2203,假面狂歡1,完成1種假面狂歡關卡。
2204,假面狂歡2,完成5種假面狂歡關卡。
2205,假面狂歡3,完成10種假面狂歡關卡。
2206,假面狂歡4,完成15種假面狂歡關卡。
2207,假面狂歡5,完成20種假面狂歡關卡。
2208,假面狂歡6,完成25種假面狂歡關卡。
2209,巨人狩獵,在假面狂歡中達成巨人狩獵。
2210,觸手愛好者,在假面狂歡中達成觸手愛好者。
2211,青之完美,在假面狂歡中達成青之完美。
2212,勇武之騎士·優雷卡,獲得安忒亞·優雷卡和柏勒洛豐·優雷卡。
2213,光芒之戰士·優雷卡,獲得沙瑪什·優雷卡。
2214,穿刺之暗黑騎士·優雷卡,獲得劍魚·優雷卡。
2215,猛毒之龍騎士·優雷卡,獲得瓔珞蛇·優雷卡。
2216,豐饒之武僧·優雷卡,獲得杜穆齊德·優雷卡。
2217,輕身之忍者·優雷卡,獲得鵲·優雷卡。
2218,威嚴之武士·優雷卡,獲得鳥頭太刀·優雷卡。
2219,銳眼之吟遊詩人·優雷卡,獲得澤鷹·優雷卡
2220,自由之機工師·優雷卡,獲得瑪麗弗里斯·優雷卡。
2221,復仇之黑魔法師·優雷卡,獲得座頭鯨·優雷卡。
2222,閃耀之召喚師·優雷卡,獲得圖亞·優雷卡。
2223,巔峰之赤魔法師·優雷卡,獲得布魯奈羅·優雷卡。
2224,謙遜之白魔法師·優雷卡,獲得夜薔薇·優雷卡。
2225,重生之學者·優雷卡,獲得傑巴特·優雷卡。
2226,牛宿之占星術士·優雷卡,獲得輦道增七·優雷卡。
2227,稱霸兵武塔1,首次成功挑戰兵武塔。
2228,稱霸兵武塔2,累計成功挑戰兵武塔5次。
2229,稱霸兵武塔3,累計成功挑戰兵武塔10次。
2230,踏遍豐水之地,成功探索禁地優雷卡豐水之地的所有地區。
2231,豐水地帶調查報告書,完成禁地優雷卡豐水之地的所有劇情目標。
2232,隱塞之翼,在隱塞（機動戰）中勝利100次。
2233,英雄輓歌,完成任務「英雄輓歌」。
2234,再見了親愛的調查員,完成任務「最強的男人不會停歇」。
2235,文化碰撞,完成任務「三種至寶」。
2236,仗劍的習武者,在保鏢殲滅戰中戰勝保鏢。
2237,愛的見證人,完成任務「戀人節與多彩的愛」。
2238,女兒節與追夢的公主,完成任務「女兒節與追夢的公主」。
2239,彩蛋狩獵是新的旅程,完成任務「彩蛋狩獵是新的旅程」。
2240,身在其中,完成任務「金碟遊樂場的明星」。
2241,戰友,完成任務「風之使者」。
2242,豐水地帶完整調查報告書,完成禁地優雷卡豐水之地的真正劇情目標。
2243,尋物高手再出擊,完成任務「尋物高手再出擊」。
2244,學海無涯2,學習10種青魔法。
2245,願者上鉤16,在重生、蒼穹、紅蓮區域釣上204種釣場之王。
2246,利劍中的領悟8,將劍術師升到80級。
2247,鬥拳中的領悟8,將格鬥家升到80級。
2248,大斧中的領悟8,將斧術師升到80級。
2249,尖槍中的領悟8,將槍術師升到80級。
2250,箭矢中的領悟8,將弓箭手升到80級。
2251,幻術中的領悟8,將幻術師升到80級。
2252,咒術中的領悟8,將咒術師升到80級。
2253,秘術中的領悟8,將秘術師升到80級。
2254,雙劍中的領悟8,將雙劍師升到80級。
2255,暗劍中的領悟6,將暗黑騎士升到80級。
2256,機工中的領悟6,將機工士升到80級。
2257,星圖中的領悟6,將占星術士升到80級。
2258,刺劍中的領悟4,將赤魔法師升到80級。
2259,武道中的領悟4,將武士升到80級。
2260,槍刃中的領悟1,將絕槍戰士升到70級。
2261,槍刃中的領悟2,將絕槍戰士升到80級。
2262,舞步中的領悟1,將舞者升到70級。
2263,舞步中的領悟2,將舞者升到80級。
2264,木工中的領悟8,將刻木匠升到80級。
2265,鍛冶中的領悟8,將鍛鐵匠升到80級。
2266,甲胄中的領悟8,將鑄甲匠升到80級。
2267,雕金中的領悟8,將雕金匠升到80級。
2268,皮革中的領悟8,將製革匠升到80級。
2269,裁縫中的領悟8,將裁衣匠升到80級。
2270,煉金中的領悟8,將煉金術士升到80級。
2271,烹調中的領悟8,將烹調師升到80級。
2272,草木中的領悟8,將園藝工升到80級。
2273,礦石中的領悟8,將採礦工升到80級。
2274,垂釣中的領悟8,將捕魚人升到80級。
2275,精武之勇者,將劍術師、格鬥家、斧術師、槍術師、弓箭手、雙劍師、暗黑騎士、機工士、武士、絕槍戰士、舞者都升到80級。
2276,導魔之智者,將幻術師、咒術師、秘術師、占星術士、赤魔法師都升到80級。
2277,十六重之道的探究者,達成「精武之勇者」和「導魔之智者」兩個成就。
2278,博物之巧者,將刻木匠、鍛鐵匠、鑄甲匠、雕金匠、製革匠、裁衣匠、煉金術士、烹調師都升到80級。
2279,飽識之賢者,將採礦工、園藝工、捕魚人的職業都升到80級。
2280,木工覺悟者,完成1000次71-80級的木工作業。
2281,鍛冶覺悟者,完成1000次71-80級的鍛冶作業。
2282,鑄甲覺悟者,完成1000次71-80級的鑄甲作業。
2283,雕金覺悟者,完成1000次71-80級的雕金作業。
2284,製革覺悟者,完成1000次71-80級的製革作業。
2285,裁縫覺悟者,完成1000次71-80級的裁縫作業。
2286,煉金覺悟者,完成1000次71-80級的煉金作業。
2287,烹調覺悟者,完成1000次71-80級的烹調作業。
2288,暗影之採伐能手,在71-80級的良材採伐或割草5000次。
2289,暗影之採掘能手,在71-80級的礦脈採掘或碎石5000次。
2290,暗影之釣魚能手,在71-80級的釣場捕魚3000次。
2291,收藏品製作者5,累計製作收藏品5000次。
2292,收藏品採集者5,累計採集收藏品8000次。
2293,暗之戰士,完成任務「暗之戰士」。
2294,命運再次轉動,完成任務「命運再次轉動」。
2295,向著遠方祈禱,完成任務「向著遠方祈禱」。
2296,痛在拯救之後,完成任務「痛在拯救之後」。
2297,熄滅最後的光,完成任務「熄滅最後的光」。
2298,暗影之逆焰,完成任務「暗影之逆焰」。
2299,堅壁之守護者,完成任務「真正的絕槍戰士」。
2300,退邪之舞者,完成任務「最精彩的演出」。
2301,正義英雄,完成任務「你曾說過的話」。
2302,節制英雄,完成任務「光榮的被驅逐者」。
2303,勇氣英雄,完成任務「不朽的搭檔」。
2304,智慧英雄,完成任務「終於又能見到你了」。
2305,英雄史詩,完成任務「影之英雄譚」。
2306,守護之騎士,完成任務「堅守之物」。
2307,星導之武僧,完成任務「星導繼承者」。
2308,碎石之戰士,完成任務「戰士歸來」。
2309,黑翼之龍騎士,完成任務「獻給那孤高的守護者」。
2310,合奏之吟遊詩人,完成任務「響徹雲霄的三重奏」。
2311,治癒之白魔法師,完成任務「治癒之力的源泉」。
2312,破壞之黑魔法師,完成任務「精誠所至，金石為開」。
2313,先導之召喚師,完成任務「次優召喚師」。
2314,全新之學者,完成任務「新次元學者」。
2315,異界之忍者,完成任務「朧的秘策」。
2316,孤高之暗黑騎士,完成任務「一往無前的孤高騎士」。
2317,未來之機工士,完成任務「開創！機工士的明天」。
2318,夜空之占星術士,完成任務「蕾薇瓦戀愛了？」。
2319,疾風之赤魔法師,完成任務「以劍承志」。
2320,主角之武士,完成任務「仗劍行俠無雙齋傳」。
2321,雙璧之守護者,完成任務「另一位絕槍戰士」。
2322,彷徨之舞者,完成任務「向新天地進發」。
2323,黑鐵工房的拯救者,完成任務「黑鐵工房」。
2324,時光工房的恩師,完成任務「實錄數據003『修復思念的工匠』」。
2325,阿馬羅心靈拯救者,完成任務「治癒舊傷」。
2326,薩邁爾搜索隊的名譽隊長,完成任務「接近傳說中的生物薩邁爾的真相！」。
2327,水生資源部改革的功臣,完成任務「水晶病的治療方法」。
2328,中庸工藝館的助力,完成任務「照亮水晶都的光芒」。
2329,展翅迎風：雷克蘭德,在雷克蘭德開放飛行坐騎。
2330,展翅迎風：珂露西亞島,在珂露西亞島開放飛行坐騎。
2331,展翅迎風：安穆·艾蘭,在安穆·艾蘭開放飛行坐騎。
2332,展翅迎風：伊爾美格,在伊爾美格開放飛行坐騎。
2333,展翅迎風：拉凱提卡大森林,在拉凱提卡大森林開放飛行坐騎。
2334,展翅迎風：黑風海,在黑風海開放飛行坐騎。
2335,展翅迎風，衝入暗影,在雷克蘭德、珂露西亞島、安穆·艾蘭、伊爾美格、拉凱提卡大森林和黑風海均開放飛行坐騎。
2336,戰友的信賴,親信戰友阿爾菲諾、阿莉塞、桑克瑞德、於里昂熱、雅·修特拉和琳全都升到80級。
2337,衛兵團信賴的同志,以最高評價完成危命任務「與紫葉團的戰鬥之座狼參戰」。
2338,荒野中的拾荒者,以最高評價完成危命任務「尋求者之大老之劍」。
2339,妖靈鄉的居民,以最高評價完成危命任務「小頑童代恩兄弟之最後的戰鬥！」。
2340,隆卡守護者,以最高評價完成危命任務「緬楠的狩獵之討伐托希爾」。
2341,自走人偶粉碎者,以最高評價完成危命任務「激鬥畏懼裝甲之秘密武器」。
2342,大嘴巨獸,以最高評價完成危命任務「災厄的古塔尼亞之深海討伐戰」。
2343,廣域交易商的夥伴：雷克蘭德,在雷克蘭德的危命任務完成度達到3級。
2344,廣域交易商的夥伴：珂露西亞島,在珂露西亞島的危命任務完成度達到3級。
2345,廣域交易商的夥伴：安穆·艾蘭,在安穆·艾蘭的危命任務完成度達到3級。
2346,廣域交易商的夥伴：伊爾美格,在伊爾美格的危命任務完成度達到3級。
2347,廣域交易商的夥伴：拉凱提卡大森林,在拉凱提卡大森林的危命任務完成度達到3級。
2348,廣域交易商的夥伴：黑風海,在黑風海的危命任務完成度達到3級。
2349,廣域交易商的夥伴：諾弗蘭特,完成「廣域交易商的夥伴：雷克蘭德」、「廣域交易商的夥伴：珂露西亞島」、「廣域交易商的夥伴：安穆·艾蘭」、「廣域交易商的夥伴：伊爾美格」、「廣域交易商的夥伴：拉凱提卡大森林」和「廣域交易商的夥伴：黑風海」6個成就。
2350,暗影A級菁英殺手1,成功討伐在諾弗蘭特出現的100隻A級惡名菁英。
2351,暗影A級菁英殺手2,成功討伐在諾弗蘭特出現的500隻A級惡名菁英。
2352,暗影A級菁英殺手3,成功討伐在諾弗蘭特出現的2000隻A級惡名菁英。
2353,暗影S級菁英殺手1,成功討伐在諾弗蘭特出現的30隻S級或更高級惡名菁英。
2354,暗影S級菁英殺手2,成功討伐在諾弗蘭特出現的300隻S級或更高級惡名菁英。
2355,暗影S級菁英殺手3,成功討伐在諾弗蘭特出現的1000隻S級或更高級惡名菁英。
2356,狂熱怪物獵人,完成「暗影A級菁英殺手3」、「暗影S級菁英殺手3」兩個成就。
2357,木匠傳奇6,累計完成110種木工理符任務。
2358,鐵匠傳奇6,累計完成110種鍛冶理符任務。
2359,甲匠傳奇6,累計完成110種鑄甲理符任務。
2360,金匠傳奇6,累計完成110種雕金理符任務。
2361,革匠傳奇6,累計完成110種製革理符任務。
2362,衣匠傳奇6,累計完成110種裁縫理符任務。
2363,煉金傳奇6,累計完成110種煉金理符任務。
2364,廚師傳奇6,累計完成110種烹調理符任務。
2365,草木傳奇6,累計完成90種園藝理符任務。
2366,礦石傳奇6,累計完成90種採礦理符任務。
2367,漁民傳奇6,累計完成90種釣魚理符任務。
2368,九宮卡手9,獲得270種九宮幻卡。
2369,街頭決鬥者7,與92位非玩家角色進行九宮幻卡對局並取得勝利。
2370,深不可測的探索者,完成探索筆記中暗影之章的項目1-45。
2371,踏遍雷克蘭德,成功探索雷克蘭德的所有地區。
2372,踏遍珂露西亞島,成功探索珂露西亞島的所有地區。
2373,踏遍安穆·艾蘭,成功探索安穆·艾蘭的所有地區。
2374,踏遍伊爾美格,成功探索伊爾美格的所有地區。
2375,踏遍拉凱提卡大森林,成功探索拉凱提卡大森林的所有地區。
2376,踏遍黑風海,成功探索黑風海的所有地區。
2377,踏遍水灘村,成功探索水灘村（遇襲集落）的所有地區。
2378,踏遍多恩美格禁園,成功探索多恩美格禁園（水妖幻園）的所有地區。
2379,踏遍奇坦那神影洞,成功探索奇坦那神影洞（文明古蹟）的所有地區。
2380,踏遍馬利卡大井,成功探索馬利卡大井（避暑離宮）的所有地區。
2381,踏遍格魯格火山,成功探索格魯格火山（偽造天界）的所有地區。
2382,踏遍亞馬烏羅提,成功探索亞馬烏羅提（末日暗影）的所有地區。
2383,踏遍希爾科斯孿晶塔,成功探索希爾科斯孿晶塔（異界遺構）的所有地區。
2384,踏遍阿尼德羅學院,成功探索阿尼德羅學院（創造機構）的所有地區。
2385,綺夢的弒君者,在緹坦妮雅殲殛戰中戰勝緹坦妮雅。
2386,無瑕的弒君者,在無瑕靈君殲殛戰中戰勝無瑕靈君。
2387,為人民服務的騎士4,使用騎士挑戰「副本迷宮（61級以上）」「殲殛戰（61級以上）」「幻巧戰」「隨機任務：練級迷宮」「隨機任務：拾級迷宮」共計500次。<hex:02100103>※隨機任務一天只可以計算一個防護職業，且只能計算一次。
