key,0,2,18,19,20
397,長絨貓,,SE_Bt_Etc_Mount_Neko_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Neko_bye
398,鷺鷹龍,,SE_Bt_Etc_Mount_KGKBird_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_KGKBird_bye
399,貓車,,SE_Bt_Etc_Mount_KGKTanka_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_KGKTanka_bye
400,羊,,SE_Bt_Etc_Mount_FF9_Yarn_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_FF9_Yarn_bye
401,宇宙長頸駝,,SE_Bt_Etc_Mount_Dhalmel_WKS_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_Dhalmel_WKS_bye
402,宇宙滑板,,SE_Bt_Etc_Mount_WKS_ZipLine_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_WKS_ZipLine_bye
403,光耀吊燈,,SE_Bt_Etc_Mount_Chandelier_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Chandelier_bye
404,CHL P-0006,,,,
405,CHL W-0002,,,,
406,,,SE_Bt_Etc_Mount_Mandragora_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Mandragora_bye
407,死暗之翼,,SE_Bt_Etc_Mount_Wing_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Wing_bye
408,花人,,SE_Bt_Etc_Mount_GrassFace_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_GrassFace_bye
409,,,,,
410,,,,,
411,炸藥怪,,SE_Bt_Etc_Mount_BakudanIwa_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_BakudanIwa_bye
412,,,,,
413,跳跳車T1,,SE_Bt_Etc_Mount_Lowrider_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_Lowrider_bye
414,嗚嚕怪,,SE_Bt_Etc_Mount_Troll_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Troll_bye
415,,,,,
416,,,,,
417,,,,,
418,,,,,
419,,,,,
420,,,,,
421,,,,,
422,濃霧之翼,,SE_Bt_Etc_Mount_Wing_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Wing_bye
423,,,,,
424,,,,,
425,,,,,
426,,,,,
427,,,,,
428,圖拉爾雪人,,SE_Bt_Etc_Mount_PvPYukidaruma_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_PvPYukidaruma_bye
429,,,,,
430,,,,,
431,,,,,
432,,,,,
433,,,,,
434,,,,,
435,,,,,
436,,,,,
437,,,,,
438,,,,,
439,,,,,
440,,,,,
441,,,,,
442,,,,,
443,,,,,
444,,,,,
445,,,,,
446,,,,,
447,,,,,
448,,,,,
449,,,,,
450,,,,,
