key,5,6,7,8,9
337,/soundeffectsother,,/他人音效 子命令<hex:02100103>/soundeffectsother<hex:02100103>改變他人音效的音量。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>數值(0-100)<hex:0249020103><hex:0248020103><hex:02100103>　將音量設為指定的數值。<hex:02100103>>>示例<hex:02100103>/他人音效 50<hex:02100103>　將音量設為50。,/他人音效,
338,/systemsoundsspeaker,,/揚聲器系統音 子命令<hex:02100103>/systemsoundsspeaker<hex:02100103>改變無線手把揚聲器系統音的音量。<hex:02100103>※PlayStation®4/PlayStation®5/Windows®版專用。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>數值(0-100)<hex:0249020103><hex:0248020103><hex:02100103>　將音量設為指定的數值。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　在靜音與靜音解除之間切換。<hex:02100103>>>示例<hex:02100103>/揚聲器系統音 50<hex:02100103>　將音量設為50。,/揚聲器系統音,
339,/tiltcamera,,/第三人稱視角俯視角度 子命令<hex:02100103>/tiltcamera<hex:02100103>改變角色設定中第三人稱視角俯視角度的數值。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>數值(0-100)<hex:0249020103><hex:0248020103><hex:02100103>　將第三人稱視角俯視角度設為指定的數值。<hex:02100103>>>示例<hex:02100103>/第三人稱視角俯視角度 50<hex:02100103>　將第三人稱視角俯視角度設為50。,/第三人稱視角俯視角度,
340,/mountbgm,,/坐騎音樂 子命令<hex:02100103>/mountbgm<hex:02100103>設定系統設定中的「騎乘狀態下播放音樂」。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>開(on)<hex:0249020103><hex:0248020103><hex:02100103>播放坐騎自帶的背景音樂。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>關(off)<hex:0249020103><hex:0248020103><hex:02100103>不播放坐騎自帶的背景音樂。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>在開啟與關閉之間切換。,/坐騎音樂,
341,/performsounds,,/演奏音量 子命令<hex:02100103>/performsounds<hex:02100103>設定樂器演奏的音量。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>數值(0-100)<hex:0249020103><hex:0248020103><hex:02100103>將音量設為指定數值。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>在靜音與靜音解除之間切換。,/演奏音量,
342,,,,,
343,,,,,
344,,,,,
345,,,,,
346,,,,,
347,,,,,
348,,,,,
349,,,,,
350,,,,,
351,,,,,
352,,,,,
353,,,,,
354,,,,,
355,,,,,
356,,,,,
357,,,,,
358,,,,,
359,,,,,
360,,,,,
361,,,,,
362,,,,,
363,,,,,
364,,,,,
365,,,,,
366,,,,,
367,,,,,
368,,,,,
369,,,,,
370,,,,,
371,,,,,
372,,,,,
373,,,,,
374,,,,,
375,,,,,
376,,,,,
377,,,,,
378,,,,,
379,,,,,
380,,,,,
381,,,,,
382,,,,,
383,,,,,
384,,,,,
385,,,,,
386,,,,,
387,,,,,
388,,,,,
389,,,,,
390,,,,,
391,,,,,
392,,,,,
393,,,,,
394,,,,,
395,,,,,
396,,,,,
397,,,,,
398,,,,,
399,,,,,
400,,,,,
401,/emote,/em,/感情表現 發言內容<hex:02100103>/emote、/em<hex:02100103>在本人名字後面連接髮言內容作為感情表現，並發送給說話範圍內的玩家。,/感情表現,
402,/surprised,,/驚訝 子命令<hex:02100103>/surprised<hex:02100103>做出驚訝的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/驚訝,
403,/angry,,/不滿 子命令<hex:02100103>/angry<hex:02100103>做出不滿的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/不滿,
404,/furious,,/憤怒 子命令<hex:02100103>/furious<hex:02100103>做出憤怒的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/憤怒,
405,/blush,,/害羞 子命令<hex:02100103>/blush<hex:02100103>做出害羞的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/害羞,
406,/bow,,/行禮 子命令<hex:02100103>/bow<hex:02100103>做出行禮的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/行禮,
407,/cheer,,/加油 子命令<hex:02100103>/cheer<hex:02100103>做出加油的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/加油,
408,/clap,,/拍手 子命令<hex:02100103>/clap<hex:02100103>做出拍手的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/拍手,
409,/beckon,,/招手 子命令<hex:02100103>/beckon<hex:02100103>做出招手的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/招手,
410,/comfort,,/安慰 子命令<hex:02100103>/comfort<hex:02100103>做出安慰的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/安慰,
411,/cry,,/哭泣 子命令<hex:02100103>/cry<hex:02100103>做出哭泣的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/哭泣,
412,/dance,,/跳舞 子命令<hex:02100103>/dance<hex:02100103>做出跳舞的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/跳舞,
413,/doubt,,/質疑 子命令<hex:02100103>/doubt<hex:02100103>做出質疑的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/質疑,
414,/doze,,/打盹 子命令<hex:02100103>/doze<hex:02100103>做出打盹的動作。在靠近睡床的時候會躺在床上。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/打盹,
415,/fume,,/後悔 子命令<hex:02100103>/fume<hex:02100103>做出後悔的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/後悔,
416,/goodbye,,/道別 子命令<hex:02100103>/goodbye<hex:02100103>做出道別的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/道別,
417,/wave,,/揮手 子命令<hex:02100103>/wave<hex:02100103>做出揮手的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/揮手,
418,/huh,,/莫名 子命令<hex:02100103>/huh<hex:02100103>做出莫名的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/莫名,
419,/joy,,/高興 子命令<hex:02100103>/joy<hex:02100103>做出高興的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/高興,
420,/kneel,,/下跪 子命令<hex:02100103>/kneel<hex:02100103>做出下跪的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/下跪,
421,/chuckle,,/輕笑 子命令<hex:02100103>/chuckle<hex:02100103>做出輕笑的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/輕笑,
422,/laugh,,/大笑 子命令<hex:02100103>/laugh<hex:02100103>做出大笑的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/大笑,
423,/lookout,,/張望 子命令<hex:02100103>/lookout<hex:02100103>做出張望的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/張望,
424,/me,,/展示 子命令<hex:02100103>/me<hex:02100103>做出展示的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/展示,
425,/no,,/搖頭 子命令<hex:02100103>/no<hex:02100103>做出搖頭的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/搖頭,
426,/deny,,/否定 子命令<hex:02100103>/deny<hex:02100103>做出否定的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/否定,
427,/panic,,/慌張 子命令<hex:02100103>/panic<hex:02100103>做出慌張的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/慌張,
428,/point,,/指向 子命令<hex:02100103>/point<hex:02100103>做出指向的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/指向,
429,/poke,,/戳指 子命令<hex:02100103>/poke<hex:02100103>做出戳指的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/戳指,
430,/congratulate,,/稱讚 子命令<hex:02100103>/congratulate<hex:02100103>做出稱讚的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/稱讚,
431,/psych,,/激勵 子命令<hex:02100103>/psych<hex:02100103>做出激勵的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/激勵,
432,/salute,,/敬禮 子命令<hex:02100103>/salute<hex:02100103>做出敬禮的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/敬禮,
433,/shocked,,/震驚 子命令<hex:02100103>/shocked<hex:02100103>做出震驚的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/震驚,
434,/shrug,,/聳肩 子命令<hex:02100103>/shrug<hex:02100103>做出聳肩的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/聳肩,
435,/rally,,/鼓勵 子命令<hex:02100103>/rally<hex:02100103>做出鼓勵的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/鼓勵,
436,/soothe,,/安撫 子命令<hex:02100103>/soothe<hex:02100103>做出安慰的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/安撫,
437,/stagger,,/迷糊 子命令<hex:02100103>/stagger<hex:02100103>做出迷糊的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/迷糊,
438,/stretch,,/伸展 子命令<hex:02100103>/stretch<hex:02100103>做出伸展的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/伸展,
439,/sulk,,/慍怒 子命令<hex:02100103>/sulk<hex:02100103>做出慍怒的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/慍怒,
440,/think,,/思考 子命令<hex:02100103>/think<hex:02100103>做出思考的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/思考,
441,/upset,,/失望 子命令<hex:02100103>/upset<hex:02100103>做出失望的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/失望,
442,/welcome,,/歡迎 子命令<hex:02100103>/welcome<hex:02100103>做出歡迎的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/歡迎,
443,/yes,,/點頭 子命令<hex:02100103>/yes<hex:02100103>做出點頭的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/點頭,
444,/thumbsup,,/肯定 子命令<hex:02100103>/thumbsup<hex:02100103>做出肯定的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/肯定,
445,/examineself,,/自視 子命令<hex:02100103>/examineself<hex:02100103>做出自視的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/自視,
446,/pose,,/擺造型 子命令<hex:02100103>/pose<hex:02100103>做出擺造型的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/擺造型,
447,/blowkiss,,/飛吻 子命令<hex:02100103>/blowkiss<hex:02100103>做出飛吻的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/飛吻,
448,/grovel,,/下跪認錯 子命令<hex:02100103>/grovel<hex:02100103>做出下跪認錯的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/下跪認錯,
449,/happy,,/欣喜若狂 子命令<hex:02100103>/happy<hex:02100103>做出欣喜若狂的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/欣喜若狂,
450,/disappointed,,/大失所望 子命令<hex:02100103>/disappointed<hex:02100103>做出大失所望的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/大失所望,
451,/lounge,/sit,/坐下<hex:02100103>/sit、/lounge<hex:02100103>坐到地面上或身邊其他可以坐在上面的場所上。處於坐下狀態時輸入該指令會站起身。<hex:02100103>在坐下狀態中可以使用部分情感動作。,/坐下,/坐下
452,,,,,
453,/groundsit,,/坐下到地上<hex:02100103>/groundsit<hex:02100103>坐到地面上。<hex:02100103>處於坐下狀態時輸入該指令會站起身。<hex:02100103>在坐下狀態中可以使用部分情感動作。,/坐下到地上,
454,,,,,
455,/airquotes,,/引用<hex:02100103>/airquotes<hex:02100103>做出引用的動作。用兩隻手錶示出引號，一般指當前發言內容為引用自其他人，不過多數情況下有諷刺的意思。<hex:02100103>※該情感動作只有動作，沒有文字提示。,/引用,
456,/gcsalute,,/軍禮 子命令<hex:02100103>/gcsalute<hex:02100103>以黑渦團的標準行軍禮。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/軍禮,
457,/gcsalute,,/軍禮 子命令<hex:02100103>/gcsalute<hex:02100103>以雙蛇黨的標準行軍禮。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/軍禮,
458,/gcsalute,,/軍禮 子命令<hex:02100103>/gcsalute<hex:02100103>以恆輝隊的標準行軍禮。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/軍禮,
459,/pray,,/祈禱 子命令<hex:02100103>/pray<hex:02100103>做出祈禱的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/祈禱,
460,/imperialsalute,,/帝國式軍禮 子命令<hex:02100103>/imperialsalute<hex:02100103>以帝國的標準行軍禮。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/帝國式軍禮,
461,/visor,,/頭部裝備<hex:02100103>/visor<hex:02100103>對頭部裝備進行操作。<hex:02100103>※針對可以開合以及有明暗表現等功能的裝備。,/頭部裝備,
462,,,,,
463,/megaflare,,/百萬核爆 子命令<hex:02100103>/megaflare<hex:02100103>放出百萬核爆般的光芒。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/百萬核爆,
464,/crimsonlotus,,/練武 子命令<hex:02100103>/crimsonlotus<hex:02100103>開始練武。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/練武,
465,/charmed,,/魅惑擁抱 子命令<hex:02100103>/charmed<hex:02100103>被魅惑擁抱魅惑。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/魅惑擁抱,
